R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
  time_Gyr   Prad    Ptidal    Fcore     Pint     Hint     conv melt P(MPa)   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid   T_core
 0.24608D+00   0.9129   0.0000    8.447   0.8102 0.74790D-09  1  0   47.16   39.443  0.01507  269.03  266.71    9.641   35.619   11.76   433.66
 0.24835D+00   0.9118   0.0000    8.481   0.8120 0.73489D-09  1  0   48.14   40.253  0.01518  268.93  266.68    9.484   35.520   11.78   435.09
 0.25062D+00   0.9107   0.0000    8.514   0.8157 0.72510D-09  1  0   49.05   41.000  0.01528  268.85  266.67    9.299   35.456   11.79   436.52
 0.25289D+00   0.9096   0.0000    8.548   0.8212 0.71847D-09  1  0   49.87   41.676  0.01537  268.77  266.68    9.087   35.427   11.79   437.96
 0.25516D+00   0.9084   0.0000    8.581   0.8285 0.71493D-09  1  0   50.59   42.271  0.01546  268.69  266.71    8.850   35.434   11.78   439.39
 0.25743D+00   0.9073   0.0000    8.614   0.8375 0.71440D-09  1  0   51.21   42.777  0.01553  268.63  266.77    8.589   35.476   11.76   440.81
 0.25970D+00   0.9062   0.0000    8.646   0.8482 0.71685D-09  1  0   51.72   43.186  0.01559  268.58  266.84    8.306   35.554   11.73   442.24
 0.26197D+00   0.9051   0.0000    8.679   0.8605 0.72224D-09  1  0   52.10   43.493  0.01563  268.55  266.93    8.004   35.666   11.68   443.66
 0.26424D+00   0.9040   0.0000    8.711   0.8743 0.73058D-09  1  0   52.35   43.690  0.01566  268.52  267.05    7.685   35.812   11.63   445.09
 0.26651D+00   0.9029   0.0000    8.743   0.8894 0.74187D-09  1  0   52.47   43.773  0.01567  268.51  267.18    7.352   35.992   11.57   446.51
 0.26878D+00   0.9018   0.0000    8.775   0.9058 0.75614D-09  1  0   52.45   43.739  0.01567  268.52  267.33    7.008   36.203   11.51   447.93
 0.27105D+00   0.9007   0.0000    8.807   0.9233 0.77343D-09  1  0   52.28   43.583  0.01565  268.54  267.50    6.656   36.444   11.43   449.35
 0.27332D+00   0.8996   0.0000    8.838   0.9418 0.79382D-09  1  0   51.97   43.305  0.01561  268.57  267.68    6.301   36.713   11.35   450.76
 0.27559D+00   0.8985   0.0000    8.870   0.9611 0.81740D-09  1  0   51.51   42.904  0.01555  268.62  267.87    5.945   37.009   11.27   452.18
 0.27786D+00   0.8975   0.0000    8.901   0.9809 0.84429D-09  1  0   50.91   42.382  0.01547  268.68  268.08    5.594   37.329   11.18   453.59
 0.28013D+00   0.8964   0.0000    8.932   1.0012 0.87460D-09  1  0   50.17   41.741  0.01538  268.76  268.29    5.252   37.670   11.09   455.00
 0.28240D+00   0.8953   0.0000    8.963   1.0216 0.90849D-09  1  0   49.28   40.984  0.01528  268.85  268.50    4.923   38.031   11.00   456.41
 0.28467D+00   0.8942   0.0000    8.993   1.0420 0.94613D-09  1  0   48.27   40.118  0.01516  268.95  268.72    4.611   38.408   10.90   457.82
 0.28694D+00   0.8931   0.0000    9.024   1.0622 0.98768D-09  1  0   47.14   39.150  0.01503  269.07  268.93    4.323   38.799   10.80   459.22
 0.28921D+00   0.8920   0.0000    9.054   1.0819 0.10333D-08  1  0   45.89   38.089  0.01489  269.19  269.14    4.062   39.200   10.71   460.62
 0.29148D+00   0.8909   0.0000    9.084   1.1010 0.10833D-08  1  0   44.52   36.944  0.01474  269.32  269.34    3.833   39.609   10.62   462.03
 0.29375D+00   0.8898   0.0000    9.114   1.1191 0.11377D-08  1  0   43.06   35.727  0.01458  269.46  269.54    3.640   40.021   10.52   463.43
 0.29602D+00   0.8888   0.0000    9.143   1.1361 0.11967D-08  1  0   41.52   34.452  0.01442  269.61  269.72    3.487   40.436   10.43   464.83
 0.29829D+00   0.8877   0.0000    9.173   1.1517 0.12604D-08  1  0   39.93   33.133  0.01426  269.76  269.88    3.377   40.847   10.35   466.22
 0.30056D+00   0.8866   0.0000    9.202   1.1658 0.13289D-08  1  0   38.31   31.785  0.01409  269.92  270.03    3.315   41.254   10.26   467.62
 0.30283D+00   0.8855   0.0000    9.231   1.1782 0.14019D-08  1  0   36.67   30.423  0.01393  270.07  270.16    3.301   41.651   10.18   469.01
 0.30510D+00   0.8845   0.0000    9.260   1.1887 0.14793D-08  1  0   35.03   29.063  0.01378  270.22  270.27    3.338   42.036   10.11   470.40
 0.30737D+00   0.8834   0.0000    9.289   1.1973 0.15606D-08  1  0   33.41   27.723  0.01362  270.37  270.36    3.426   42.405   10.04   471.79
 0.30964D+00   0.8823   0.0000    9.318   1.2037 0.16450D-08  1  0   31.80   26.418  0.01348  270.51  270.43    3.565   42.755    9.97   473.18
 0.31191D+00   0.8812   0.0000    9.347   1.2079 0.17317D-08  1  0   30.25   25.163  0.01334  270.65  270.47    3.754   43.080    9.91   474.57
 0.31418D+00   0.8802   0.0000    9.375   1.2099 0.18193D-08  1  0   28.78   23.973  0.01321  270.78  270.49    3.989   43.379    9.86   475.96
 0.31645D+00   0.8791   0.0000    9.403   1.2095 0.19060D-08  1  0   27.40   22.859  0.01310  270.90  270.49    4.269   43.645    9.81   477.34
 0.31872D+00   0.8780   0.0000    9.431   1.2069 0.19899D-08  1  0   26.13   21.835  0.01299  271.01  270.47    4.588   43.876    9.77   478.72
 0.32099D+00   0.8770   0.0000    9.459   1.2021 0.20685D-08  1  0   24.98   20.908  0.01290  271.11  270.43    4.941   44.068    9.74   480.10
 0.32326D+00   0.8759   0.0000    9.487   1.1951 0.21394D-08  1  0   23.96   20.087  0.01281  271.20  270.37    5.323   44.216    9.72   481.48
 0.32553D+00   0.8749   0.0000    9.514   1.1860 0.22001D-08  1  0   23.08   19.375  0.01274  271.27  270.30    5.726   44.317    9.71   482.86
 0.32780D+00   0.8738   0.0000    9.542   1.1749 0.22480D-08  1  0   22.34   18.778  0.01268  271.34  270.21    6.144   44.368    9.70   484.23
 0.33007D+00   0.8727   0.0000    9.569   1.1621 0.22812D-08  1  0   21.75   18.296  0.01264  271.39  270.11    6.571   44.368    9.71   485.61
 0.33234D+00   0.8717   0.0000    9.596   1.1475 0.22982D-08  1  0   21.29   17.929  0.01260  271.43  270.00    7.000   44.315    9.73   486.98
 0.33461D+00   0.8706   0.0000    9.623   1.1315 0.22980D-08  1  0   20.97   17.677  0.01258  271.45  269.88    7.426   44.210    9.75   488.35
 0.33688D+00   0.8696   0.0000    9.650   1.1142 0.22807D-08  1  0   20.79   17.538  0.01256  271.47  269.76    7.842   44.053    9.79   489.72
 0.33915D+00   0.8685   0.0000    9.677   1.0958 0.22469D-08  1  0   20.75   17.507  0.01256  271.47  269.63    8.245   43.846    9.83   491.08
 0.34142D+00   0.8675   0.0000    9.704   1.0765 0.21981D-08  1  0   20.83   17.583  0.01257  271.46  269.49    8.630   43.594    9.89   492.45
 0.34369D+00   0.8664   0.0000    9.730   1.0567 0.21362D-08  1  0   21.04   17.760  0.01258  271.45  269.35    8.996   43.300    9.96   493.81
 0.34596D+00   0.8654   0.0000    9.756   1.0364 0.20637D-08  1  0   21.36   18.034  0.01261  271.42  269.21    9.338   42.970   10.03   495.17
 0.34823D+00   0.8643   0.0000    9.782   1.0159 0.19831D-08  1  0   21.80   18.401  0.01265  271.38  269.06    9.656   42.608   10.11   496.53
 0.35050D+00   0.8633   0.0000    9.809   0.9955 0.18970D-08  1  0   22.34   18.856  0.01269  271.33  268.91    9.949   42.221   10.20   497.89
 0.35277D+00   0.8622   0.0000    9.834   0.9754 0.18078D-08  1  0   22.99   19.391  0.01274  271.27  268.76   10.214   41.815   10.29   499.25
 0.35504D+00   0.8612   0.0000    9.860   0.9556 0.17179D-08  1  0   23.72   20.002  0.01281  271.21  268.61   10.453   41.396   10.38   500.61
 0.35731D+00   0.8602   0.0000    9.886   0.9366 0.16290D-08  1  0   24.53   20.682  0.01287  271.14  268.46   10.664   40.970   10.48   501.96
 0.35958D+00   0.8591   0.0000    9.911   0.9184 0.15428D-08  1  0   25.42   21.423  0.01295  271.06  268.31   10.847   40.543   10.58   503.31
 0.36185D+00   0.8581   0.0000    9.937   0.9011 0.14604D-08  1  0   26.38   22.218  0.01303  270.97  268.16   11.002   40.120   10.68   504.66
 0.36412D+00   0.8570   0.0000    9.962   0.8851 0.13828D-08  1  0   27.39   23.059  0.01312  270.88  268.02   11.128   39.707   10.78   506.01
 0.36639D+00   0.8560   0.0000    9.987   0.8703 0.13106D-08  1  0   28.44   23.937  0.01321  270.78  267.88   11.227   39.307   10.88   507.36
 0.36866D+00   0.8550   0.0000   10.012   0.8569 0.12441D-08  1  0   29.53   24.843  0.01331  270.69  267.75   11.296   38.925   10.97   508.70
 0.37093D+00   0.8539   0.0000   10.037   0.8451 0.11836D-08  1  0   30.65   25.768  0.01341  270.59  267.62   11.338   38.565   11.06   510.05
 0.37320D+00   0.8529   0.0000   10.062   0.8348 0.11290D-08  1  0   31.77   26.703  0.01351  270.48  267.51   11.350   38.229   11.15   511.39
 0.37547D+00   0.8519   0.0000   10.086   0.8263 0.10803D-08  1  0   32.90   27.638  0.01361  270.38  267.40   11.335   37.922   11.22   512.73
 0.37774D+00   0.8509   0.0000   10.111   0.8195 0.10373D-08  1  0   34.01   28.563  0.01372  270.28  267.31   11.291   37.644   11.29   514.07
