R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       Hint       etaref      pCLA conv   zbot     %vol    Tbot     Tm      Fbot     Ftop     dlid
 0.13500D+12 0.35281D-10 0.14125D+15   0.0150  0  149.589  0.18403  219.99  218.83    0.000    4.409  110.45
 0.13500D+12 0.35281D-10 0.15849D+15   0.0150  0  149.548  0.18331  220.19  219.52    0.000    4.409   99.56
 0.13500D+12 0.35281D-10 0.17783D+15   0.0150  0  149.474  0.18204  220.54  220.59    0.000    4.409   80.39
 0.13500D+12 0.35350D-10 0.19953D+15   0.0150  0  149.258  0.17846  221.52  220.48    0.000    4.409  108.46
 0.13500D+12 0.35350D-10 0.22387D+15   0.0150  0  149.200  0.17750  221.78  221.37    0.000    4.409   93.24
 0.13500D+12 0.35419D-10 0.25119D+15   0.0150  0  148.960  0.17371  222.80  221.48   -0.000    4.409  114.85
 0.13500D+12 0.35419D-10 0.28184D+15   0.0150  0  148.909  0.17293  223.01  222.29    0.000    4.409  101.69
 0.13500D+12 0.35419D-10 0.31623D+15   0.0150  0  148.793  0.17115  223.49  223.86   -0.000    4.409   72.03
 0.13500D+12 0.35488D-10 0.35481D+15   0.0150  0  148.608  0.16844  224.21  223.26   -0.000    4.409  107.51
 0.13500D+12 0.35488D-10 0.39811D+15   0.0150  0  148.489  0.16671  224.67  224.88   -0.000    4.409   77.19
 0.13500D+12 0.35557D-10 0.44668D+15   0.0150  0  148.301  0.16408  225.37  224.27   -0.000    4.409  111.55
 0.13500D+12 0.35557D-10 0.50119D+15   0.0150  0  148.154  0.16205  225.90  226.23    0.000    4.409   74.31
 0.13500D+12 0.35627D-10 0.56234D+15   0.0150  0  147.988  0.15986  226.48  225.31   -0.000    4.409  114.04
 0.13500D+12 0.35697D-10 0.63096D+15   0.0150  0  147.736  0.15661  227.33  225.37    0.000    4.409  131.77
 0.13500D+12 0.35697D-10 0.70795D+15   0.0150  0  147.666  0.15574  227.55  226.41   -0.000    4.409  114.24
 0.13500D+12 0.35767D-10 0.79433D+15   0.0150  0  147.439  0.15296  228.27  226.12    0.000    4.409  138.18
