R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA   zbot_avg zbot_min zbot_max
 0.76500D+12 0.12589D+14   0.0150  132.243  127.417  136.533
 0.76500D+12 0.14125D+14   0.0150  130.890  125.689  135.521
 0.76500D+12 0.15849D+14   0.0150  129.398  123.807  134.404
 0.76500D+12 0.17783D+14   0.0150  127.748  121.749  133.155
 0.76500D+12 0.19953D+14   0.0150  125.920  119.488  131.749
 0.76500D+12 0.22387D+14   0.0150  123.888  117.022  130.167
 0.76500D+12 0.25119D+14   0.0150  121.626  114.304  128.366
 0.76500D+12 0.28184D+14   0.0150  119.102  111.333  126.322
 0.76500D+12 0.31623D+14   0.0150  116.283  108.069  123.983
 0.76500D+12 0.35481D+14   0.0150  113.135  104.485  121.313
 0.76500D+12 0.39811D+14   0.0150  109.621  100.565  118.266
 0.76500D+12 0.44668D+14   0.0150  105.710   96.252  114.803
 0.76500D+12 0.50119D+14   0.0150  101.376   91.556  110.894
 0.76500D+12 0.56234D+14   0.0150   96.609   86.467  106.520
 0.76500D+12 0.63096D+14   0.0150   91.415   80.972  101.669
 0.76500D+12 0.70795D+14   0.0150   85.829   75.132   96.394
 0.76500D+12 0.79433D+14   0.0150   79.908   69.011   90.724
 0.76500D+12 0.89125D+14   0.0150   73.740   62.698   84.741
 0.76500D+12 0.10000D+15   0.0150   67.433   56.306   78.551
 0.76500D+12 0.11220D+15   0.0150   61.106   49.957   72.272
 0.76500D+12 0.12589D+15   0.0150   54.885   43.781   66.029
 0.76500D+12 0.14125D+15   0.0150   48.884   37.895   59.938
 0.76500D+12 0.15849D+15   0.0150   43.201   32.404   54.096
 0.76500D+12 0.17783D+15   0.0150   37.913   27.377   48.582
 0.76500D+12 0.19953D+15   0.0150   33.071   22.868   43.444
 0.76500D+12 0.22387D+15   0.0150   29.394   20.970   39.012
 0.76500D+12 0.25119D+15   0.0150   27.091   20.635   35.507
 0.76500D+12 0.28184D+15   0.0150   25.401   20.514   32.408
 0.76500D+12 0.31623D+15   0.0150   24.222   20.472   29.741
 0.76500D+12 0.35481D+15   0.0150   23.524   20.461   27.595
 0.76500D+12 0.39811D+15   0.0150   23.342   20.460   26.418
 0.76500D+12 0.44668D+15   0.0150   23.342   20.460   26.418
 0.76500D+12 0.50119D+15   0.0150   23.342   20.460   26.418
 0.76500D+12 0.56234D+15   0.0150   23.342   20.460   26.418
 0.76500D+12 0.63096D+15   0.0150   23.342   20.460   26.418
 0.76500D+12 0.70795D+15   0.0150   23.342   20.460   26.418
 0.76500D+12 0.79433D+15   0.0150   23.342   20.460   26.418
 0.76500D+12 0.89125D+15   0.0150   23.342   20.460   26.418
 0.76500D+12 0.10000D+16   0.0150   23.342   20.460   26.418
 0.78000D+12 0.10000D+14   0.0150  134.143  129.807  137.967
 0.78000D+12 0.11220D+14   0.0150  132.976  128.308  137.108
 0.78000D+12 0.12589D+14   0.0150  131.696  126.671  136.161
 0.78000D+12 0.14125D+14   0.0150  130.287  124.874  135.108
 0.78000D+12 0.15849D+14   0.0150  128.731  122.917  133.946
 0.78000D+12 0.17783D+14   0.0150  127.009  120.767  132.638
 0.78000D+12 0.19953D+14   0.0150  125.099  118.414  131.170
 0.78000D+12 0.22387D+14   0.0150  122.974  115.841  129.507
 0.78000D+12 0.25119D+14   0.0150  120.607  113.009  127.619
 0.78000D+12 0.28184D+14   0.0150  117.964  109.917  125.461
 0.78000D+12 0.31623D+14   0.0150  115.012  106.509  123.001
 0.78000D+12 0.35481D+14   0.0150  111.716  102.780  120.182
 0.78000D+12 0.39811D+14   0.0150  108.040   98.692  116.980
 0.78000D+12 0.44668D+14   0.0150  103.954   94.213  113.336
 0.78000D+12 0.50119D+14   0.0150   99.440   89.346  109.245
 0.78000D+12 0.56234D+14   0.0150   94.491   84.081  104.676
 0.78000D+12 0.63096D+14   0.0150   89.127   78.430   99.642
 0.78000D+12 0.70795D+14   0.0150   83.389   72.457   94.197
 0.78000D+12 0.79433D+14   0.0150   77.349   66.237   88.385
 0.78000D+12 0.89125D+14   0.0150   71.104   59.870   82.299
 0.78000D+12 0.10000D+15   0.0150   64.769   53.475   76.054
 0.78000D+12 0.11220D+15   0.0150   58.467   47.180   69.770
 0.78000D+12 0.12589D+15   0.0150   52.320   41.110   63.572
 0.78000D+12 0.14125D+15   0.0150   46.438   35.380   57.568
 0.78000D+12 0.15849D+15   0.0150   40.910   30.083   51.849
 0.78000D+12 0.17783D+15   0.0150   35.802   25.267   46.481
 0.78000D+12 0.19953D+15   0.0150   31.208   21.205   41.516
 0.78000D+12 0.22387D+15   0.0150   28.235   20.522   37.535
 0.78000D+12 0.25119D+15   0.0150   26.174   20.295   34.173
 0.78000D+12 0.28184D+15   0.0150   24.669   20.218   31.209
 0.78000D+12 0.31623D+15   0.0150   23.653   20.193   28.688
 0.78000D+12 0.35481D+15   0.0150   23.120   20.187   26.758
 0.78000D+12 0.39811D+15   0.0150   23.055   20.187   26.121
 0.78000D+12 0.44668D+15   0.0150   23.055   20.187   26.121
 0.78000D+12 0.50119D+15   0.0150   23.055   20.187   26.121
 0.78000D+12 0.56234D+15   0.0150   23.055   20.187   26.121
 0.78000D+12 0.63096D+15   0.0150   23.055   20.187   26.121
 0.78000D+12 0.70795D+15   0.0150   23.055   20.187   26.121
 0.78000D+12 0.79433D+15   0.0150   23.055   20.187   26.121
 0.78000D+12 0.89125D+15   0.0150   23.055   20.187   26.121
 0.78000D+12 0.10000D+16   0.0150   23.055   20.187   26.121
 0.79500D+12 0.10000D+14   0.0150  133.677  129.170  137.653
 0.79500D+12 0.11220D+14   0.0150  132.465  127.613  136.763
 0.79500D+12 0.12589D+14   0.0150  131.134  125.905  135.778
 0.79500D+12 0.14125D+14   0.0150  129.666  124.037  134.686
 0.79500D+12 0.15849D+14   0.0150  128.045  122.002  133.473
 0.79500D+12 0.17783D+14   0.0150  126.248  119.759  132.105
 0.79500D+12 0.19953D+14   0.0150  124.252  117.311  130.571
 0.79500D+12 0.22387D+14   0.0150  122.031  114.625  128.822
 0.79500D+12 0.25119D+14   0.0150  119.554  111.679  126.840
 0.79500D+12 0.28184D+14   0.0150  116.788  108.457  124.564
 0.79500D+12 0.31623D+14   0.0150  113.699  104.907  121.978
 0.79500D+12 0.35481D+14   0.0150  110.250  101.030  119.008
 0.79500D+12 0.39811D+14   0.0150  106.409   96.773  115.643
 0.79500D+12 0.44668D+14   0.0150  102.149   92.127  111.816
 0.79500D+12 0.50119D+14   0.0150   97.454   87.091  107.541
 0.79500D+12 0.56234D+14   0.0150   92.330   81.657  102.781
 0.79500D+12 0.63096D+14   0.0150   86.802   75.859   97.573
 0.79500D+12 0.70795D+14   0.0150   80.927   69.767   91.969
 0.79500D+12 0.79433D+14   0.0150   74.786   63.468   86.030
 0.79500D+12 0.89125D+14   0.0150   68.485   57.069   79.862
 0.79500D+12 0.10000D+15   0.0150   62.143   50.696   73.582
 0.79500D+12 0.11220D+15   0.0150   55.886   44.476   67.314
 0.79500D+12 0.12589D+15   0.0150   49.832   38.534   61.178
 0.79500D+12 0.14125D+15   0.0150   44.083   32.976   55.276
 0.79500D+12 0.15849D+15   0.0150   38.721   27.872   49.689
 0.79500D+12 0.17783D+15   0.0150   33.800   23.290   44.471
 0.79500D+12 0.19953D+15   0.0150   29.706   20.558   39.777
 0.79500D+12 0.22387D+15   0.0150   27.193   20.138   36.122
 0.79500D+12 0.25119D+15   0.0150   25.339   19.991   32.887
 0.79500D+12 0.28184D+15   0.0150   24.005   19.939   30.057
 0.79500D+12 0.31623D+15   0.0150   23.146   19.924   27.703
 0.79500D+12 0.35481D+15   0.0150   22.785   19.921   26.041
 0.79500D+12 0.39811D+15   0.0150   22.775   19.921   25.830
 0.79500D+12 0.44668D+15   0.0150   22.775   19.921   25.830
 0.79500D+12 0.50119D+15   0.0150   22.775   19.921   25.830
 0.79500D+12 0.56234D+15   0.0150   22.775   19.921   25.830
 0.79500D+12 0.63096D+15   0.0150   22.775   19.921   25.830
 0.79500D+12 0.70795D+15   0.0150   22.775   19.921   25.830
 0.79500D+12 0.79433D+15   0.0150   22.775   19.921   25.830
 0.79500D+12 0.89125D+15   0.0150   22.775   19.921   25.830
 0.79500D+12 0.10000D+16   0.0150   22.775   19.921   25.830
 0.81000D+12 0.10000D+14   0.0150  133.200  128.516  137.332
 0.81000D+12 0.11220D+14   0.0150  131.941  126.899  136.409
 0.81000D+12 0.12589D+14   0.0150  130.556  125.120  135.386
 0.81000D+12 0.14125D+14   0.0150  129.028  123.178  134.251
 0.81000D+12 0.15849D+14   0.0150  127.338  121.057  132.985
 0.81000D+12 0.17783D+14   0.0150  125.463  118.723  131.555
 0.81000D+12 0.19953D+14   0.0150  123.379  116.178  129.949
 0.81000D+12 0.22387D+14   0.0150  121.058  113.377  128.113
 0.81000D+12 0.25119D+14   0.0150  118.467  110.314  126.030
 0.81000D+12 0.28184D+14   0.0150  115.575  106.953  123.639
 0.81000D+12 0.31623D+14   0.0150  112.343  103.264  120.913
 0.81000D+12 0.35481D+14   0.0150  108.739   99.236  117.794
 0.81000D+12 0.39811D+14   0.0150  104.730   94.809  114.254
 0.81000D+12 0.44668D+14   0.0150  100.294   89.997  110.251
 0.81000D+12 0.50119D+14   0.0150   95.423   84.795  105.785
 0.81000D+12 0.56234D+14   0.0150   90.128   79.199  100.839
 0.81000D+12 0.63096D+14   0.0150   84.449   73.267   95.466
 0.81000D+12 0.70795D+14   0.0150   78.451   67.073   89.715
 0.81000D+12 0.79433D+14   0.0150   72.227   60.713   83.669
 0.81000D+12 0.89125D+14   0.0150   65.889   54.305   77.437
 0.81000D+12 0.10000D+15   0.0150   59.562   47.975   71.143
 0.81000D+12 0.11220D+15   0.0150   53.371   41.853   64.910
 0.81000D+12 0.12589D+15   0.0150   47.426   36.057   58.852
 0.81000D+12 0.14125D+15   0.0150   41.824   30.683   53.064
 0.81000D+12 0.15849D+15   0.0150   36.635   25.787   47.615
 0.81000D+12 0.17783D+15   0.0150   31.905   21.446   42.566
 0.81000D+12 0.19953D+15   0.0150   28.491   20.076   38.287
 0.81000D+12 0.22387D+15   0.0150   26.245   19.800   34.784
 0.81000D+12 0.25119D+15   0.0150   24.578   19.704   31.671
 0.81000D+12 0.28184D+15   0.0150   23.405   19.672   28.980
 0.81000D+12 0.31623D+15   0.0150   22.699   19.663   26.797
 0.81000D+12 0.35481D+15   0.0150   22.501   19.663   25.546
 0.81000D+12 0.39811D+15   0.0150   22.501   19.663   25.546
 0.81000D+12 0.44668D+15   0.0150   22.501   19.663   25.546
 0.81000D+12 0.50119D+15   0.0150   22.501   19.663   25.546
 0.81000D+12 0.56234D+15   0.0150   22.501   19.663   25.546
 0.81000D+12 0.63096D+15   0.0150   22.501   19.663   25.546
 0.81000D+12 0.70795D+15   0.0150   22.501   19.663   25.546
 0.81000D+12 0.79433D+15   0.0150   22.501   19.663   25.546
 0.81000D+12 0.89125D+15   0.0150   22.501   19.663   25.546
 0.81000D+12 0.10000D+16   0.0150   22.501   19.663   25.546
 0.82500D+12 0.10000D+14   0.0150  132.711  127.846  137.003
 0.82500D+12 0.11220D+14   0.0150  131.403  126.164  136.047
 0.82500D+12 0.12589D+14   0.0150  129.963  124.313  134.983
 0.82500D+12 0.14125D+14   0.0150  128.372  122.297  133.805
 0.82500D+12 0.15849D+14   0.0150  126.610  120.085  132.482
 0.82500D+12 0.17783D+14   0.0150  124.654  117.659  130.991
 0.82500D+12 0.19953D+14   0.0150  122.478  115.012  129.304
 0.82500D+12 0.22387D+14   0.0150  120.053  112.095  127.381
 0.82500D+12 0.25119D+14   0.0150  117.346  108.912  125.188
 0.82500D+12 0.28184D+14   0.0150  114.321  105.410  122.677
 0.82500D+12 0.31623D+14   0.0150  110.945  101.579  119.804
 0.82500D+12 0.35481D+14   0.0150  107.182   97.389  116.532
 0.82500D+12 0.39811D+14   0.0150  103.004   92.800  112.813
 0.82500D+12 0.44668D+14   0.0150   98.392   87.824  108.634
 0.82500D+12 0.50119D+14   0.0150   93.347   82.461  103.980
 0.82500D+12 0.56234D+14   0.0150   87.891   76.713   98.853
 0.82500D+12 0.63096D+14   0.0150   82.071   70.660   93.325
 0.82500D+12 0.70795D+14   0.0150   75.967   64.381   87.444
 0.82500D+12 0.79433D+14   0.0150   69.679   57.981   81.307
 0.82500D+12 0.89125D+14   0.0150   63.326   51.585   75.032
 0.82500D+12 0.10000D+15   0.0150   57.035   45.322   68.743
 0.82500D+12 0.11220D+15   0.0150   50.926   39.317   62.563
 0.82500D+12 0.12589D+15   0.0150   45.106   33.685   56.597
 0.82500D+12 0.14125D+15   0.0150   39.661   28.496   50.932
 0.82500D+12 0.15849D+15   0.0150   34.652   23.828   45.630
 0.82500D+12 0.17783D+15   0.0150   30.217   20.237   40.749
 0.82500D+12 0.19953D+15   0.0150   27.409   19.683   36.864
 0.82500D+12 0.22387D+15   0.0150   25.379   19.501   33.493
 0.82500D+12 0.25119D+15   0.0150   23.884   19.435   30.508
 0.82500D+12 0.28184D+15   0.0150   22.864   19.416   27.957
 0.82500D+12 0.31623D+15   0.0150   22.312   19.411   25.985
 0.82500D+12 0.35481D+15   0.0150   22.234   19.411   25.267
 0.82500D+12 0.39811D+15   0.0150   22.234   19.411   25.267
 0.82500D+12 0.44668D+15   0.0150   22.234   19.411   25.267
 0.82500D+12 0.50119D+15   0.0150   22.234   19.411   25.267
 0.82500D+12 0.56234D+15   0.0150   22.234   19.411   25.267
 0.82500D+12 0.63096D+15   0.0150   22.234   19.411   25.267
 0.82500D+12 0.70795D+15   0.0150   22.234   19.411   25.267
 0.82500D+12 0.79433D+15   0.0150   22.234   19.411   25.267
 0.82500D+12 0.89125D+15   0.0150   22.234   19.411   25.267
 0.82500D+12 0.10000D+16   0.0150   22.234   19.411   25.267
 0.84000D+12 0.10000D+14   0.0150  132.209  127.159  136.667
 0.84000D+12 0.11220D+14   0.0150  130.851  125.407  135.675
 0.84000D+12 0.12589D+14   0.0150  129.353  123.486  134.569
 0.84000D+12 0.14125D+14   0.0150  127.697  121.392  133.345
 0.84000D+12 0.15849D+14   0.0150  125.861  119.087  131.962
 0.84000D+12 0.17783D+14   0.0150  123.821  116.568  130.406
 0.84000D+12 0.19953D+14   0.0150  121.550  113.809  128.635
 0.84000D+12 0.22387D+14   0.0150  119.017  110.779  126.621
 0.84000D+12 0.25119D+14   0.0150  116.188  107.473  124.310
 0.84000D+12 0.28184D+14   0.0150  113.029  103.828  121.676
 0.84000D+12 0.31623D+14   0.0150  109.503   99.853  118.650
 0.84000D+12 0.35481D+14   0.0150  105.579   95.498  115.222
 0.84000D+12 0.39811D+14   0.0150  101.230   90.749  111.322
 0.84000D+12 0.44668D+14   0.0150   96.446   85.611  106.967
 0.84000D+12 0.50119D+14   0.0150   91.233   80.088  102.127
 0.84000D+12 0.56234D+14   0.0150   85.623   74.205   96.833
 0.84000D+12 0.63096D+14   0.0150   79.677   68.045   91.158
 0.84000D+12 0.70795D+14   0.0150   73.483   61.699   85.162
 0.84000D+12 0.79433D+14   0.0150   67.150   55.281   78.953
 0.84000D+12 0.89125D+14   0.0150   60.803   48.918   72.654
 0.84000D+12 0.10000D+15   0.0150   54.566   42.742   66.390
 0.84000D+12 0.11220D+15   0.0150   48.557   36.874   60.278
 0.84000D+12 0.12589D+15   0.0150   42.875   31.414   54.416
 0.84000D+12 0.14125D+15   0.0150   37.596   26.428   48.882
 0.84000D+12 0.15849D+15   0.0150   32.769   21.995   43.741
 0.84000D+12 0.17783D+15   0.0150   28.882   19.696   39.169
 0.84000D+12 0.19953D+15   0.0150   26.425   19.346   35.517
 0.84000D+12 0.22387D+15   0.0150   24.587   19.220   32.254
 0.84000D+12 0.25119D+15   0.0150   23.252   19.180   29.394
 0.84000D+12 0.28184D+15   0.0150   22.379   19.167   27.007
 0.84000D+12 0.31623D+15   0.0150   21.989   19.165   25.275
 0.84000D+12 0.35481D+15   0.0150   21.973   19.165   24.994
 0.84000D+12 0.39811D+15   0.0150   21.973   19.165   24.994
 0.84000D+12 0.44668D+15   0.0150   21.973   19.165   24.994
 0.84000D+12 0.50119D+15   0.0150   21.973   19.165   24.994
 0.84000D+12 0.56234D+15   0.0150   21.973   19.165   24.994
 0.84000D+12 0.63096D+15   0.0150   21.973   19.165   24.994
 0.84000D+12 0.70795D+15   0.0150   21.973   19.165   24.994
 0.84000D+12 0.79433D+15   0.0150   21.973   19.165   24.994
 0.84000D+12 0.89125D+15   0.0150   21.973   19.165   24.994
 0.84000D+12 0.10000D+16   0.0150   21.973   19.165   24.994
 0.85500D+12 0.10000D+14   0.0150  131.695  126.455  136.324
 0.85500D+12 0.11220D+14   0.0150  130.284  124.632  135.294
 0.85500D+12 0.12589D+14   0.0150  128.727  122.637  134.147
 0.85500D+12 0.14125D+14   0.0150  127.003  120.462  132.871
 0.85500D+12 0.15849D+14   0.0150  125.090  118.063  131.425
 0.85500D+12 0.17783D+14   0.0150  122.963  115.449  129.801
 0.85500D+12 0.19953D+14   0.0150  120.593  112.575  127.941
 0.85500D+12 0.22387D+14   0.0150  117.948  109.431  125.831
 0.85500D+12 0.25119D+14   0.0150  114.994  105.988  123.400
 0.85500D+12 0.28184D+14   0.0150  111.696  102.207  120.635
 0.85500D+12 0.31623D+14   0.0150  108.018   98.086  117.460
 0.85500D+12 0.35481D+14   0.0150  103.931   93.566  113.863
 0.85500D+12 0.39811D+14   0.0150   99.412   88.657  109.788
 0.85500D+12 0.44668D+14   0.0150   94.457   83.362  105.251
 0.85500D+12 0.50119D+14   0.0150   89.082   77.686  100.233
 0.85500D+12 0.56234D+14   0.0150   83.330   71.679   94.782
 0.85500D+12 0.63096D+14   0.0150   77.272   65.428   88.971
 0.85500D+12 0.70795D+14   0.0150   71.006   59.035   82.876
 0.85500D+12 0.79433D+14   0.0150   64.649   52.619   76.615
 0.85500D+12 0.89125D+14   0.0150   58.326   46.312   70.310
 0.85500D+12 0.10000D+15   0.0150   52.161   40.243   64.088
 0.85500D+12 0.11220D+15   0.0150   46.267   34.530   58.058
 0.85500D+12 0.12589D+15   0.0150   40.734   29.246   52.310
 0.85500D+12 0.14125D+15   0.0150   35.627   24.481   46.918
 0.85500D+12 0.15849D+15   0.0150   30.993   20.293   41.933
 0.85500D+12 0.17783D+15   0.0150   27.747   19.280   37.736
 0.85500D+12 0.19953D+15   0.0150   25.525   19.042   34.220
 0.85500D+12 0.22387D+15   0.0150   23.861   18.960   31.080
 0.85500D+12 0.25119D+15   0.0150   22.677   18.934   28.352
 0.85500D+12 0.28184D+15   0.0150   21.949   18.927   26.120
 0.85500D+12 0.31623D+15   0.0150   21.718   18.926   24.732
 0.85500D+12 0.35481D+15   0.0150   21.718   18.926   24.727
 0.85500D+12 0.39811D+15   0.0150   21.718   18.926   24.727
 0.85500D+12 0.44668D+15   0.0150   21.718   18.926   24.727
 0.85500D+12 0.50119D+15   0.0150   21.718   18.926   24.727
 0.85500D+12 0.56234D+15   0.0150   21.718   18.926   24.727
 0.85500D+12 0.63096D+15   0.0150   21.718   18.926   24.727
 0.85500D+12 0.70795D+15   0.0150   21.718   18.926   24.727
 0.85500D+12 0.79433D+15   0.0150   21.718   18.926   24.727
 0.85500D+12 0.89125D+15   0.0150   21.718   18.926   24.727
 0.85500D+12 0.10000D+16   0.0150   21.718   18.926   24.727
 0.87000D+12 0.10000D+14   0.0150  131.168  125.734  135.972
 0.87000D+12 0.11220D+14   0.0150  129.702  123.836  134.903
 0.87000D+12 0.12589D+14   0.0150  128.083  121.767  133.713
 0.87000D+12 0.14125D+14   0.0150  126.288  119.502  132.382
 0.87000D+12 0.15849D+14   0.0150  124.296  117.013  130.874
 0.87000D+12 0.17783D+14   0.0150  122.078  114.301  129.174
 0.87000D+12 0.19953D+14   0.0150  119.606  111.310  127.226
 0.87000D+12 0.22387D+14   0.0150  116.846  108.048  125.009
 0.87000D+12 0.25119D+14   0.0150  113.764  104.467  122.462
 0.87000D+12 0.28184D+14   0.0150  110.323  100.548  119.552
 0.87000D+12 0.31623D+14   0.0150  106.490   96.273  116.227
 0.87000D+12 0.35481D+14   0.0150  102.238   91.593  112.455
 0.87000D+12 0.39811D+14   0.0150   97.550   86.526  108.209
 0.87000D+12 0.44668D+14   0.0150   92.429   81.079  103.490
 0.87000D+12 0.50119D+14   0.0150   86.901   75.260   98.299
 0.87000D+12 0.56234D+14   0.0150   81.018   69.143   92.701
 0.87000D+12 0.63096D+14   0.0150   74.864   62.818   86.769
 0.87000D+12 0.70795D+14   0.0150   68.544   56.397   80.594
 0.87000D+12 0.79433D+14   0.0150   62.181   50.005   74.298
 0.87000D+12 0.89125D+14   0.0150   55.901   43.774   68.007
 0.87000D+12 0.10000D+15   0.0150   49.826   37.831   61.841
 0.87000D+12 0.11220D+15   0.0150   44.060   32.278   55.905
 0.87000D+12 0.12589D+15   0.0150   38.684   27.191   50.279
 0.87000D+12 0.14125D+15   0.0150   33.753   22.654   45.041
 0.87000D+12 0.15849D+15   0.0150   29.448   19.398   40.207
 0.87000D+12 0.17783D+15   0.0150   26.721   18.927   36.373
 0.87000D+12 0.19953D+15   0.0150   24.699   18.768   32.965
 0.87000D+12 0.22387D+15   0.0150   23.197   18.713   29.949
 0.87000D+12 0.25119D+15   0.0150   22.157   18.697   27.355
 0.87000D+12 0.28184D+15   0.0150   21.573   18.693   25.320
 0.87000D+12 0.31623D+15   0.0150   21.469   18.692   24.465
 0.87000D+12 0.35481D+15   0.0150   21.469   18.692   24.465
 0.87000D+12 0.39811D+15   0.0150   21.469   18.692   24.465
 0.87000D+12 0.44668D+15   0.0150   21.469   18.692   24.465
 0.87000D+12 0.50119D+15   0.0150   21.469   18.692   24.465
 0.87000D+12 0.56234D+15   0.0150   21.469   18.692   24.465
 0.87000D+12 0.63096D+15   0.0150   21.469   18.692   24.465
 0.87000D+12 0.70795D+15   0.0150   21.469   18.692   24.465
 0.87000D+12 0.79433D+15   0.0150   21.469   18.692   24.465
 0.87000D+12 0.89125D+15   0.0150   21.469   18.692   24.465
 0.87000D+12 0.10000D+16   0.0150   21.469   18.692   24.465
 0.88500D+12 0.10000D+14   0.0150  130.627  124.989  135.612
 0.88500D+12 0.11220D+14   0.0150  129.105  123.021  134.501
 0.88500D+12 0.12589D+14   0.0150  127.421  120.875  133.267
