R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA   dlid_avg dlid_min dlid_max
 0.49000D+12 0.31623D+15   0.0150   21.059   16.303   23.043
 0.49000D+12 0.35481D+15   0.0150   21.466   19.852   23.118
 0.49000D+12 0.39811D+15   0.0150   21.466   19.852   23.118
 0.49000D+12 0.44668D+15   0.0150   21.466   19.852   23.118
 0.49000D+12 0.50119D+15   0.0150   21.466   19.852   23.118
 0.49000D+12 0.56234D+15   0.0150   21.466   19.852   23.118
 0.49000D+12 0.63096D+15   0.0150   21.466   19.852   23.118
 0.49000D+12 0.70795D+15   0.0150   21.466   19.852   23.118
 0.49000D+12 0.79433D+15   0.0150   21.466   19.852   23.118
 0.49000D+12 0.89125D+15   0.0150   21.466   19.852   23.118
 0.49000D+12 0.10000D+16   0.0150   21.466   19.852   23.118
 0.50000D+12 0.10000D+14   0.0150   11.150   10.249   12.139
 0.50000D+12 0.11220D+14   0.0150   11.232   10.346   12.205
 0.50000D+12 0.12589D+14   0.0150   11.317   10.449   12.272
 0.50000D+12 0.14125D+14   0.0150   11.407   10.557   12.339
 0.50000D+12 0.15849D+14   0.0150   11.500   10.670   12.407
 0.50000D+12 0.17783D+14   0.0150   11.598   10.789   12.479
 0.50000D+12 0.19953D+14   0.0150   11.702   10.912   12.555
 0.50000D+12 0.22387D+14   0.0150   11.810   11.041   12.637
 0.50000D+12 0.25119D+14   0.0150   11.925   11.174   12.726
 0.50000D+12 0.28184D+14   0.0150   12.047   11.312   12.824
 0.50000D+12 0.31623D+14   0.0150   12.175   11.455   12.932
 0.50000D+12 0.35481D+14   0.0150   12.310   11.601   13.051
 0.50000D+12 0.39811D+14   0.0150   12.451   11.751   13.180
 0.50000D+12 0.44668D+14   0.0150   12.599   11.905   13.319
 0.50000D+12 0.50119D+14   0.0150   12.751   12.060   13.467
 0.50000D+12 0.56234D+14   0.0150   12.909   12.217   13.623
 0.50000D+12 0.63096D+14   0.0150   13.069   12.375   13.786
 0.50000D+12 0.70795D+14   0.0150   13.231   12.531   13.953
 0.50000D+12 0.79433D+14   0.0150   13.393   12.685   14.124
 0.50000D+12 0.89125D+14   0.0150   13.553   12.833   14.295
 0.50000D+12 0.10000D+15   0.0150   13.709   12.976   14.467
 0.50000D+12 0.11220D+15   0.0150   13.861   13.109   14.638
 0.50000D+12 0.12589D+15   0.0150   14.007   13.230   14.806
 0.50000D+12 0.14125D+15   0.0150   14.145   13.339   14.971
 0.50000D+12 0.15849D+15   0.0150   14.274   13.434   15.132
 0.50000D+12 0.17783D+15   0.0150   14.394   13.513   15.289
 0.50000D+12 0.19953D+15   0.0150   14.505   13.573   15.442
 0.50000D+12 0.22387D+15   0.0150   16.359   13.848   21.085
 0.50000D+12 0.25119D+15   0.0150   17.593   14.488   21.864
 0.50000D+12 0.28184D+15   0.0150   18.938   15.327   22.562
 0.50000D+12 0.31623D+15   0.0150   21.303   19.681   22.963
 0.50000D+12 0.35481D+15   0.0150   21.303   19.681   22.963
 0.50000D+12 0.39811D+15   0.0150   21.303   19.681   22.963
 0.50000D+12 0.44668D+15   0.0150   21.303   19.681   22.963
 0.50000D+12 0.50119D+15   0.0150   21.303   19.681   22.963
 0.50000D+12 0.56234D+15   0.0150   21.303   19.681   22.963
 0.50000D+12 0.63096D+15   0.0150   21.303   19.681   22.963
 0.50000D+12 0.70795D+15   0.0150   21.303   19.681   22.963
 0.50000D+12 0.79433D+15   0.0150   21.303   19.681   22.963
 0.50000D+12 0.89125D+15   0.0150   21.303   19.681   22.963
 0.50000D+12 0.10000D+16   0.0150   21.303   19.681   22.963
 0.51000D+12 0.10000D+14   0.0150   11.047   10.153   12.031
 0.51000D+12 0.11220D+14   0.0150   11.130   10.251   12.097
 0.51000D+12 0.12589D+14   0.0150   11.215   10.354   12.163
 0.51000D+12 0.14125D+14   0.0150   11.305   10.462   12.229
 0.51000D+12 0.15849D+14   0.0150   11.398   10.575   12.298
 0.51000D+12 0.17783D+14   0.0150   11.496   10.694   12.369
 0.51000D+12 0.19953D+14   0.0150   11.600   10.818   12.445
 0.51000D+12 0.22387D+14   0.0150   11.709   10.946   12.528
 0.51000D+12 0.25119D+14   0.0150   11.825   11.080   12.618
 0.51000D+12 0.28184D+14   0.0150   11.946   11.218   12.717
 0.51000D+12 0.31623D+14   0.0150   12.075   11.360   12.827
 0.51000D+12 0.35481D+14   0.0150   12.210   11.506   12.947
 0.51000D+12 0.39811D+14   0.0150   12.351   11.655   13.077
 0.51000D+12 0.44668D+14   0.0150   12.499   11.808   13.217
 0.51000D+12 0.50119D+14   0.0150   12.651   11.962   13.365
 0.51000D+12 0.56234D+14   0.0150   12.808   12.118   13.521
 0.51000D+12 0.63096D+14   0.0150   12.967   12.273   13.684
 0.51000D+12 0.70795D+14   0.0150   13.127   12.427   13.850
 0.51000D+12 0.79433D+14   0.0150   13.287   12.578   14.019
 0.51000D+12 0.89125D+14   0.0150   13.445   12.723   14.189
 0.51000D+12 0.10000D+15   0.0150   13.598   12.862   14.359
 0.51000D+12 0.11220D+15   0.0150   13.747   12.990   14.528
 0.51000D+12 0.12589D+15   0.0150   13.889   13.107   14.694
 0.51000D+12 0.14125D+15   0.0150   14.023   13.210   14.856
 0.51000D+12 0.15849D+15   0.0150   14.149   13.300   15.015
 0.51000D+12 0.17783D+15   0.0150   14.265   13.371   15.170
 0.51000D+12 0.19953D+15   0.0150   14.616   13.427   20.214
 0.51000D+12 0.22387D+15   0.0150   16.541   13.840   21.174
 0.51000D+12 0.25119D+15   0.0150   17.713   14.448   21.944
 0.51000D+12 0.28184D+15   0.0150   19.130   15.299   22.465
 0.51000D+12 0.31623D+15   0.0150   21.141   19.514   22.811
 0.51000D+12 0.35481D+15   0.0150   21.141   19.514   22.811
 0.51000D+12 0.39811D+15   0.0150   21.141   19.514   22.811
 0.51000D+12 0.44668D+15   0.0150   21.141   19.514   22.811
 0.51000D+12 0.50119D+15   0.0150   21.141   19.514   22.811
 0.51000D+12 0.56234D+15   0.0150   21.141   19.514   22.811
 0.51000D+12 0.63096D+15   0.0150   21.141   19.514   22.811
 0.51000D+12 0.70795D+15   0.0150   21.141   19.514   22.811
 0.51000D+12 0.79433D+15   0.0150   21.141   19.514   22.811
 0.51000D+12 0.89125D+15   0.0150   21.141   19.514   22.811
 0.51000D+12 0.10000D+16   0.0150   21.141   19.514   22.811
 0.52000D+12 0.10000D+14   0.0150   10.947   10.059   11.925
 0.52000D+12 0.11220D+14   0.0150   11.030   10.157   11.990
 0.52000D+12 0.12589D+14   0.0150   11.115   10.261   12.056
 0.52000D+12 0.14125D+14   0.0150   11.205   10.369   12.122
 0.52000D+12 0.15849D+14   0.0150   11.298   10.483   12.190
 0.52000D+12 0.17783D+14   0.0150   11.397   10.601   12.261
 0.52000D+12 0.19953D+14   0.0150   11.501   10.725   12.338
 0.52000D+12 0.22387D+14   0.0150   11.610   10.854   12.421
 0.52000D+12 0.25119D+14   0.0150   11.726   10.987   12.512
 0.52000D+12 0.28184D+14   0.0150   11.848   11.125   12.613
 0.52000D+12 0.31623D+14   0.0150   11.977   11.267   12.724
 0.52000D+12 0.35481D+14   0.0150   12.112   11.412   12.845
 0.52000D+12 0.39811D+14   0.0150   12.254   11.561   12.976
 0.52000D+12 0.44668D+14   0.0150   12.401   11.713   13.116
 0.52000D+12 0.50119D+14   0.0150   12.553   11.866   13.265
 0.52000D+12 0.56234D+14   0.0150   12.709   12.020   13.422
 0.52000D+12 0.63096D+14   0.0150   12.867   12.174   13.584
 0.52000D+12 0.70795D+14   0.0150   13.025   12.325   13.749
 0.52000D+12 0.79433D+14   0.0150   13.183   12.473   13.917
 0.52000D+12 0.89125D+14   0.0150   13.338   12.615   14.086
 0.52000D+12 0.10000D+15   0.0150   13.489   12.749   14.254
 0.52000D+12 0.11220D+15   0.0150   13.634   12.873   14.420
 0.52000D+12 0.12589D+15   0.0150   13.773   12.985   14.584
 0.52000D+12 0.14125D+15   0.0150   13.903   13.083   14.744
 0.52000D+12 0.15849D+15   0.0150   14.025   13.166   14.901
 0.52000D+12 0.17783D+15   0.0150   14.138   13.232   15.054
 0.52000D+12 0.19953D+15   0.0150   15.189   13.323   20.319
 0.52000D+12 0.22387D+15   0.0150   16.697   13.774   21.298
 0.52000D+12 0.25119D+15   0.0150   17.834   14.519   21.859
 0.52000D+12 0.28184D+15   0.0150   19.355   15.365   22.413
 0.52000D+12 0.31623D+15   0.0150   20.983   19.349   22.661
 0.52000D+12 0.35481D+15   0.0150   20.983   19.349   22.661
 0.52000D+12 0.39811D+15   0.0150   20.983   19.349   22.661
 0.52000D+12 0.44668D+15   0.0150   20.983   19.349   22.661
 0.52000D+12 0.50119D+15   0.0150   20.983   19.349   22.661
 0.52000D+12 0.56234D+15   0.0150   20.983   19.349   22.661
 0.52000D+12 0.63096D+15   0.0150   20.983   19.349   22.661
 0.52000D+12 0.70795D+15   0.0150   20.983   19.349   22.661
 0.52000D+12 0.79433D+15   0.0150   20.983   19.349   22.661
 0.52000D+12 0.89125D+15   0.0150   20.983   19.349   22.661
 0.52000D+12 0.10000D+16   0.0150   20.983   19.349   22.661
 0.53000D+12 0.10000D+14   0.0150   10.850    9.968   11.822
 0.53000D+12 0.11220D+14   0.0150   10.932   10.066   11.886
 0.53000D+12 0.12589D+14   0.0150   11.017   10.170   11.951
 0.53000D+12 0.14125D+14   0.0150   11.107   10.279   12.016
 0.53000D+12 0.15849D+14   0.0150   11.201   10.392   12.084
 0.53000D+12 0.17783D+14   0.0150   11.300   10.511   12.156
 0.53000D+12 0.19953D+14   0.0150   11.404   10.635   12.233
 0.53000D+12 0.22387D+14   0.0150   11.514   10.764   12.317
 0.53000D+12 0.25119D+14   0.0150   11.630   10.897   12.409
 0.53000D+12 0.28184D+14   0.0150   11.753   11.035   12.511
 0.53000D+12 0.31623D+14   0.0150   11.882   11.176   12.623
 0.53000D+12 0.35481D+14   0.0150   12.017   11.321   12.745
 0.53000D+12 0.39811D+14   0.0150   12.159   11.469   12.877
 0.53000D+12 0.44668D+14   0.0150   12.306   11.620   13.018
 0.53000D+12 0.50119D+14   0.0150   12.457   11.772   13.168
 0.53000D+12 0.56234D+14   0.0150   12.612   11.924   13.324
 0.53000D+12 0.63096D+14   0.0150   12.769   12.076   13.485
 0.53000D+12 0.70795D+14   0.0150   12.925   12.225   13.650
 0.53000D+12 0.79433D+14   0.0150   13.081   12.369   13.817
 0.53000D+12 0.89125D+14   0.0150   13.233   12.508   13.984
 0.53000D+12 0.10000D+15   0.0150   13.382   12.638   14.150
 0.53000D+12 0.11220D+15   0.0150   13.524   12.757   14.314
 0.53000D+12 0.12589D+15   0.0150   13.659   12.864   14.476
 0.53000D+12 0.14125D+15   0.0150   13.786   12.957   14.634
 0.53000D+12 0.15849D+15   0.0150   13.904   13.034   14.788
 0.53000D+12 0.17783D+15   0.0150   14.013   13.094   14.939
 0.53000D+12 0.19953D+15   0.0150   15.486   13.256   20.440
 0.53000D+12 0.22387D+15   0.0150   16.767   13.802   21.083
 0.53000D+12 0.25119D+15   0.0150   17.957   14.494   21.911
 0.53000D+12 0.28184D+15   0.0150   19.662   15.492   22.429
 0.53000D+12 0.31623D+15   0.0150   20.826   19.186   22.512
 0.53000D+12 0.35481D+15   0.0150   20.826   19.186   22.512
 0.53000D+12 0.39811D+15   0.0150   20.826   19.186   22.512
 0.53000D+12 0.44668D+15   0.0150   20.826   19.186   22.512
 0.53000D+12 0.50119D+15   0.0150   20.826   19.186   22.512
 0.53000D+12 0.56234D+15   0.0150   20.826   19.186   22.512
 0.53000D+12 0.63096D+15   0.0150   20.826   19.186   22.512
 0.53000D+12 0.70795D+15   0.0150   20.826   19.186   22.512
 0.53000D+12 0.79433D+15   0.0150   20.826   19.186   22.512
 0.53000D+12 0.89125D+15   0.0150   20.826   19.186   22.512
 0.53000D+12 0.10000D+16   0.0150   20.826   19.186   22.512
 0.54000D+12 0.10000D+14   0.0150   10.754    9.879   11.720
 0.54000D+12 0.11220D+14   0.0150   10.836    9.978   11.784
 0.54000D+12 0.12589D+14   0.0150   10.922   10.081   11.848
 0.54000D+12 0.14125D+14   0.0150   11.012   10.190   11.913
 0.54000D+12 0.15849D+14   0.0150   11.106   10.304   11.981
 0.54000D+12 0.17783D+14   0.0150   11.205   10.423   12.053
 0.54000D+12 0.19953D+14   0.0150   11.309   10.547   12.130
 0.54000D+12 0.22387D+14   0.0150   11.420   10.676   12.215
 0.54000D+12 0.25119D+14   0.0150   11.536   10.809   12.309
 0.54000D+12 0.28184D+14   0.0150   11.659   10.946   12.411
 0.54000D+12 0.31623D+14   0.0150   11.789   11.087   12.525
 0.54000D+12 0.35481D+14   0.0150   11.924   11.232   12.648
 0.54000D+12 0.39811D+14   0.0150   12.066   11.379   12.781
 0.54000D+12 0.44668D+14   0.0150   12.213   11.529   12.923
 0.54000D+12 0.50119D+14   0.0150   12.363   11.679   13.072
 0.54000D+12 0.56234D+14   0.0150   12.517   11.830   13.228
 0.54000D+12 0.63096D+14   0.0150   12.672   11.980   13.389
 0.54000D+12 0.70795D+14   0.0150   12.827   12.126   13.553
 0.54000D+12 0.79433D+14   0.0150   12.981   12.268   13.718
 0.54000D+12 0.89125D+14   0.0150   13.130   12.403   13.884
 0.54000D+12 0.10000D+15   0.0150   13.276   12.528   14.048
 0.54000D+12 0.11220D+15   0.0150   13.414   12.642   14.210
 0.54000D+12 0.12589D+15   0.0150   13.546   12.744   14.369
 0.54000D+12 0.14125D+15   0.0150   13.669   12.832   14.525
 0.54000D+12 0.15849D+15   0.0150   13.784   12.903   14.678
 0.54000D+12 0.17783D+15   0.0150   13.890   12.957   14.826
 0.54000D+12 0.19953D+15   0.0150   15.701   13.227   20.443
 0.54000D+12 0.22387D+15   0.0150   16.845   13.760   21.275
 0.54000D+12 0.25119D+15   0.0150   18.080   14.579   21.845
 0.54000D+12 0.28184D+15   0.0150   20.319   15.566   22.355
 0.54000D+12 0.31623D+15   0.0150   20.672   19.026   22.366
 0.54000D+12 0.35481D+15   0.0150   20.672   19.026   22.366
 0.54000D+12 0.39811D+15   0.0150   20.672   19.026   22.366
 0.54000D+12 0.44668D+15   0.0150   20.672   19.026   22.366
 0.54000D+12 0.50119D+15   0.0150   20.672   19.026   22.366
 0.54000D+12 0.56234D+15   0.0150   20.672   19.026   22.366
 0.54000D+12 0.63096D+15   0.0150   20.672   19.026   22.366
 0.54000D+12 0.70795D+15   0.0150   20.672   19.026   22.366
 0.54000D+12 0.79433D+15   0.0150   20.672   19.026   22.366
 0.54000D+12 0.89125D+15   0.0150   20.672   19.026   22.366
 0.54000D+12 0.10000D+16   0.0150   20.672   19.026   22.366
 0.55000D+12 0.10000D+14   0.0150   10.661    9.792   11.620
 0.55000D+12 0.11220D+14   0.0150   10.743    9.891   11.683
 0.55000D+12 0.12589D+14   0.0150   10.828    9.995   11.747
 0.55000D+12 0.14125D+14   0.0150   10.918   10.104   11.812
 0.55000D+12 0.15849D+14   0.0150   11.013   10.219   11.880
 0.55000D+12 0.17783D+14   0.0150   11.112   10.338   11.952
 0.55000D+12 0.19953D+14   0.0150   11.217   10.462   12.030
 0.55000D+12 0.22387D+14   0.0150   11.328   10.590   12.116
 0.55000D+12 0.25119D+14   0.0150   11.444   10.723   12.210
 0.55000D+12 0.28184D+14   0.0150   11.568   10.860   12.314
 0.55000D+12 0.31623D+14   0.0150   11.698   11.001   12.429
 0.55000D+12 0.35481D+14   0.0150   11.833   11.145   12.553
 0.55000D+12 0.39811D+14   0.0150   11.975   11.291   12.687
 0.55000D+12 0.44668D+14   0.0150   12.121   11.440   12.829
 0.55000D+12 0.50119D+14   0.0150   12.271   11.589   12.979
 0.55000D+12 0.56234D+14   0.0150   12.424   11.738   13.135
 0.55000D+12 0.63096D+14   0.0150   12.578   11.885   13.295
 0.55000D+12 0.70795D+14   0.0150   12.731   12.029   13.457
 0.55000D+12 0.79433D+14   0.0150   12.882   12.167   13.621
 0.55000D+12 0.89125D+14   0.0150   13.029   12.298   13.785
 0.55000D+12 0.10000D+15   0.0150   13.171   12.419   13.948
 0.55000D+12 0.11220D+15   0.0150   13.307   12.529   14.108
 0.55000D+12 0.12589D+15   0.0150   13.435   12.626   14.265
 0.55000D+12 0.14125D+15   0.0150   13.555   12.708   14.419
 0.55000D+12 0.15849D+15   0.0150   13.666   12.773   14.569
 0.55000D+12 0.17783D+15   0.0150   13.983   12.822   19.555
 0.55000D+12 0.19953D+15   0.0150   15.865   13.162   20.529
 0.55000D+12 0.22387D+15   0.0150   16.976   13.825   21.189
 0.55000D+12 0.25119D+15   0.0150   18.256   14.560   21.782
 0.55000D+12 0.28184D+15   0.0150   20.521   18.869   22.221
 0.55000D+12 0.31623D+15   0.0150   20.521   18.869   22.221
 0.55000D+12 0.35481D+15   0.0150   20.521   18.869   22.221
 0.55000D+12 0.39811D+15   0.0150   20.521   18.869   22.221
 0.55000D+12 0.44668D+15   0.0150   20.521   18.869   22.221
 0.55000D+12 0.50119D+15   0.0150   20.521   18.869   22.221
 0.55000D+12 0.56234D+15   0.0150   20.521   18.869   22.221
 0.55000D+12 0.63096D+15   0.0150   20.521   18.869   22.221
 0.55000D+12 0.70795D+15   0.0150   20.521   18.869   22.221
 0.55000D+12 0.79433D+15   0.0150   20.521   18.869   22.221
 0.55000D+12 0.89125D+15   0.0150   20.521   18.869   22.221
 0.55000D+12 0.10000D+16   0.0150   20.521   18.869   22.221
 0.56000D+12 0.10000D+14   0.0150   10.569    9.707   11.522
 0.56000D+12 0.11220D+14   0.0150   10.651    9.807   11.585
 0.56000D+12 0.12589D+14   0.0150   10.737    9.911   11.648
 0.56000D+12 0.14125D+14   0.0150   10.827   10.020   11.713
 0.56000D+12 0.15849D+14   0.0150   10.922   10.135   11.781
 0.56000D+12 0.17783D+14   0.0150   11.021   10.254   11.853
 0.56000D+12 0.19953D+14   0.0150   11.127   10.378   11.932
 0.56000D+12 0.22387D+14   0.0150   11.238   10.507   12.019
 0.56000D+12 0.25119D+14   0.0150   11.355   10.639   12.114
 0.56000D+12 0.28184D+14   0.0150   11.479   10.776   12.219
 0.56000D+12 0.31623D+14   0.0150   11.609   10.916   12.335
 0.56000D+12 0.35481D+14   0.0150   11.745   11.059   12.460
 0.56000D+12 0.39811D+14   0.0150   11.886   11.205   12.595
 0.56000D+12 0.44668D+14   0.0150   12.032   11.352   12.738
 0.56000D+12 0.50119D+14   0.0150   12.181   11.500   12.887
 0.56000D+12 0.56234D+14   0.0150   12.333   11.647   13.043
 0.56000D+12 0.63096D+14   0.0150   12.485   11.792   13.202
 0.56000D+12 0.70795D+14   0.0150   12.636   11.933   13.364
 0.56000D+12 0.79433D+14   0.0150   12.784   12.068   13.526
 0.56000D+12 0.89125D+14   0.0150   12.929   12.195   13.688
 0.56000D+12 0.10000D+15   0.0150   13.068   12.312   13.849
 0.56000D+12 0.11220D+15   0.0150   13.200   12.417   14.007
 0.56000D+12 0.12589D+15   0.0150   13.325   12.509   14.162
 0.56000D+12 0.14125D+15   0.0150   13.442   12.585   14.314
 0.56000D+12 0.15849D+15   0.0150   13.549   12.645   14.462
 0.56000D+12 0.17783D+15   0.0150   14.562   12.731   19.692
 0.56000D+12 0.19953D+15   0.0150   15.943   13.171   20.314
 0.56000D+12 0.22387D+15   0.0150   17.048   13.803   20.988
 0.56000D+12 0.25119D+15   0.0150   18.411   14.641   21.725
 0.56000D+12 0.28184D+15   0.0150   20.371   18.714   22.078
 0.56000D+12 0.31623D+15   0.0150   20.371   18.714   22.078
 0.56000D+12 0.35481D+15   0.0150   20.371   18.714   22.078
 0.56000D+12 0.39811D+15   0.0150   20.371   18.714   22.078
 0.56000D+12 0.44668D+15   0.0150   20.371   18.714   22.078
 0.56000D+12 0.50119D+15   0.0150   20.371   18.714   22.078
 0.56000D+12 0.56234D+15   0.0150   20.371   18.714   22.078
 0.56000D+12 0.63096D+15   0.0150   20.371   18.714   22.078
 0.56000D+12 0.70795D+15   0.0150   20.371   18.714   22.078
 0.56000D+12 0.79433D+15   0.0150   20.371   18.714   22.078
 0.56000D+12 0.89125D+15   0.0150   20.371   18.714   22.078
 0.56000D+12 0.10000D+16   0.0150   20.371   18.714   22.078
 0.57000D+12 0.10000D+14   0.0150   10.480    9.625   11.426
 0.57000D+12 0.11220D+14   0.0150   10.562    9.724   11.488
 0.57000D+12 0.12589D+14   0.0150   10.648    9.829   11.551
 0.57000D+12 0.14125D+14   0.0150   10.738    9.938   11.616
 0.57000D+12 0.15849D+14   0.0150   10.833   10.053   11.684
 0.57000D+12 0.17783D+14   0.0150   10.933   10.172   11.757
 0.57000D+12 0.19953D+14   0.0150   11.038   10.296   11.836
 0.57000D+12 0.22387D+14   0.0150   11.150   10.425   11.924
 0.57000D+12 0.25119D+14   0.0150   11.267   10.557   12.020
 0.57000D+12 0.28184D+14   0.0150   11.391   10.694   12.127
 0.57000D+12 0.31623D+14   0.0150   11.522   10.833   12.243
 0.57000D+12 0.35481D+14   0.0150   11.658   10.976   12.369
 0.57000D+12 0.39811D+14   0.0150   11.799   11.120   12.505
 0.57000D+12 0.44668D+14   0.0150   11.944   11.267   12.648
 0.57000D+12 0.50119D+14   0.0150   12.093   11.413   12.798
 0.57000D+12 0.56234D+14   0.0150   12.243   11.558   12.953
 0.57000D+12 0.63096D+14   0.0150   12.393   11.700   13.112
 0.57000D+12 0.70795D+14   0.0150   12.542   11.838   13.272
 0.57000D+12 0.79433D+14   0.0150   12.689   11.970   13.433
 0.57000D+12 0.89125D+14   0.0150   12.830   12.093   13.593
 0.57000D+12 0.10000D+15   0.0150   12.967   12.206   13.752
 0.57000D+12 0.11220D+15   0.0150   13.096   12.306   13.908
 0.57000D+12 0.12589D+15   0.0150   13.217   12.393   14.061
 0.57000D+12 0.14125D+15   0.0150   13.330   12.463   14.211
 0.57000D+12 0.15849D+15   0.0150   13.435   12.518   14.357
 0.57000D+12 0.17783D+15   0.0150   14.811   12.666   19.737
 0.57000D+12 0.19953D+15   0.0150   16.086   13.124   20.610
 0.57000D+12 0.22387D+15   0.0150   17.187   13.785   21.277
 0.57000D+12 0.25119D+15   0.0150   18.620   14.710   21.761
 0.57000D+12 0.28184D+15   0.0150   20.224   18.562   21.937
 0.57000D+12 0.31623D+15   0.0150   20.224   18.562   21.937
 0.57000D+12 0.35481D+15   0.0150   20.224   18.562   21.937
 0.57000D+12 0.39811D+15   0.0150   20.224   18.562   21.937
 0.57000D+12 0.44668D+15   0.0150   20.224   18.562   21.937
 0.57000D+12 0.50119D+15   0.0150   20.224   18.562   21.937
 0.57000D+12 0.56234D+15   0.0150   20.224   18.562   21.937
 0.57000D+12 0.63096D+15   0.0150   20.224   18.562   21.937
 0.57000D+12 0.70795D+15   0.0150   20.224   18.562   21.937
 0.57000D+12 0.79433D+15   0.0150   20.224   18.562   21.937
 0.57000D+12 0.89125D+15   0.0150   20.224   18.562   21.937
